Trans_Dt,Description,Amt,Amt_Rounded,Amt_Invested,Compounding_Days,Compounded_Amt,cumSumCompoundedAmt
2017-05-22,UBER   US MAY22 Q65SH    HELP.UBER.COMCA,3.25,4.0,0.75,223,0.8455679206157496,88.97100818495187
2017-05-22,UBER   US MAY22 WLRUA    HELP.UBER.COMCA,13.95,14.0,0.05000000000000071,223,0.05637119470771745,89.02737937965959
2017-05-23,MCDONALD'S F6826         HAMDEN       CT,5.32,6.0,0.6799999999999997,222,0.7662360352057928,89.79361541486539
2017-05-24,RT 72 BUY RITE           MANAHAWKIN   NJ,6.68,7.0,0.3200000000000003,221,0.36038778542398864,90.15400320028938
2017-05-26,KING KULLEN #33          MANORVILLE   NY,69.22,70.0,0.7800000000000011,219,0.8775008328882733,91.03150403317765
2017-05-26,BRIDGEPORT - PORT JEFFERSPORT JEFFERSONY,74.0,74.0,0.0,219,0.0,91.03150403317765
2017-05-26,SUNOCO 0434581500        FORKED RIVER NJ,12.16,13.0,0.8399999999999999,219,0.9450008969566005,91.97650493013425
2017-05-26,PARK PLACE WINES & LIQUOREAST HAMPTON NY,54.3,55.0,0.7000000000000028,219,0.787500747463837,92.76400567759809
2017-05-28,GULF OIL 92046605        AMAGANSETT   NY,18.36,19.0,0.6400000000000006,217,0.7192266290047923,93.48323230660289
2017-05-29,SUBWAY        00524959   NORTH HAVEN  CT,17.63,18.0,0.370000000000001,216,0.41557932523944124,93.89881163184232
2017-06-02,CVS/PHARMACY #00278      ARLINGTON    MA,4.25,5.0,0.75,212,0.8405802325759795,94.7393918644183
2017-06-02,CONTAN DISCOUNT LIQUOR   SOMERVILLE   MA,25.49,26.0,0.5100000000000016,212,0.5715945581516678,95.31098642256997
2017-06-02,CAFFE NERO ARLINGTON NO 1ARLINGTON    MA,9.58,10.0,0.41999999999999993,212,0.47072493024254847,95.78171135281252
2017-06-02,CAFFE NERO ARLINGTON NO 1ARLINGTON    MA,3.26,4.0,0.7400000000000002,212,0.8293724961416333,96.61108384895415
2017-06-03,CAFFE NERO ARLINGTON NO 1ARLINGTON    MA,3.26,4.0,0.7400000000000002,211,0.8289265576350973,97.44001040658925
2017-06-04,CAFFE NERO ARLINGTON NO 1ARLINGTON    MA,3.96,4.0,0.040000000000000036,210,0.04478274912981545,97.48479315571906
2017-06-04,TST* CHARLIE'S KITCHEN   CAMBRIDGE    MA,7.0,7.0,0.0,210,0.0,97.48479315571906
2017-06-04,UBER   TRIP KW5UJ        HELP.UBER.COMCA,22.49,23.0,0.5100000000000016,210,0.5709800514051482,98.0557732071242
2017-06-04,UBER   US JUN04 S4MYA    HELP.UBER.COMCA,21.4,22.0,0.6000000000000014,210,0.6717412369472328,98.72751444407143
2017-06-04,TST* CHARLIE'S KITCHEN   CAMBRIDGE    MA,14.99,15.0,0.009999999999999787,210,0.011195687282453614,98.73871013135388
2017-06-05,"STUBHUB, INC.            866-788-2482 CA",120.2,121.0,0.7999999999999972,209,0.895173405202349,99.63388353655623
2017-06-06,ENGINE COMPANY NO 28 RESTLOS ANGELES  CA,293.83,294.0,0.17000000000001592,208,0.1901220684330757,99.8240056049893
2017-06-06,IN N OUT BURGER 055      LOS ANGELES  CA,8.16,9.0,0.8399999999999999,208,0.9394266910809919,100.76343229607029
2017-06-07,ALG*AIR     6YFY6D       702-505-8888 NV,18.0,18.0,0.0,207,0.0,100.76343229607029
2017-06-07,ALLEN EDMONDS ECOMMERCE  262-235-2385 WI,17.16,18.0,0.8399999999999999,207,0.938921578435504,101.70235387450579
2017-06-07,Urth Caffe III (Santa MonSanta Monica CA,13.44,14.0,0.5600000000000005,207,0.6259477189570033,102.3283015934628
2017-06-08,UBER   TRIP 3RWSA        HELP.UBER.COMCA,2.27,3.0,0.73,206,0.815528831294436,103.14383042475723
2017-06-08,UBER   TRIP F7GEO        HELP.UBER.COMCA,2.57,3.0,0.43000000000000016,206,0.48037999651590085,103.62421042127313
2017-06-09,WHEALTHY                 LOS ANGELES  CA,12.51,13.0,0.4900000000000002,205,0.5471154311980861,104.17132585247121
2017-06-10,LOS ANGELES AIRPORT      LOS ANGELES  CA,14.14,15.0,0.8599999999999994,204,0.9597271044413052,105.13105295691251
2017-06-11,CONOCO - POLSON BAY GROCEPOLSON       MT,27.48,28.0,0.5199999999999996,203,0.579988092847726,105.71104104976024
2017-06-11,GREAT NORTHERN BAR & GRILWHITEFISH    MT,16.0,16.0,0.0,203,0.0,105.71104104976024
2017-06-11,FLATHEAD BOAT COMPANY    4062503557   MT,49.0,49.0,0.0,203,0.0,105.71104104976024
2017-06-11,A & W RESTAURANT POLSO   POLSON       MT,13.75,14.0,0.25,203,0.27884042925371466,105.98988147901396
2017-06-12,SQ *SWEET PEAKS WHI      WHITEFISH    MT,5.12,6.0,0.8799999999999999,202,0.9809905664291347,106.97087204544309
2017-06-12,CHICK-FIL-A #03434       KALISPELL    MT,6.7,7.0,0.2999999999999998,202,0.3344286021917503,107.30530064763484
2017-06-12,LATITUDE 48              406-8632323  MT,225.17,226.0,0.8300000000000125,202,0.925252466063857,108.23055311369869
2017-06-13,F7 BURGER KING20352035   ST PAUL      MN,5.89,6.0,0.11000000000000032,201,0.12255788820547994,108.35311100190417
2017-06-15,ADY*Spotify P02A7FF039   https://www.sNY,4.99,5.0,0.009999999999999787,199,0.011129648122033433,108.3642406500262
2017-06-16,CAFFE NERO ARLINGTON NO 1ARLINGTON    MA,3.26,4.0,0.7400000000000002,198,0.823151129537185,109.18739177956338
2017-06-17,UBER   US JUN17 UN2K7    HELP.UBER.COMCA,8.99,9.0,0.009999999999999787,197,0.011117682920895945,109.19850946248428
2017-06-17,THE BURREN               SOMERVILLE   MA,5.5,6.0,0.5,197,0.5558841460448091,109.75439360852909
2017-06-20,AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,4.98,5.0,0.019999999999999574,194,0.022199518467795866,109.77659312699689
2017-06-21,AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,5.15,6.0,0.8499999999999996,193,0.9429722430954581,110.71956537009234
2017-07-01,MIDDLEBORO DISCOUNT LIQUOMIDDLEBORO   MA,77.43,78.0,0.5699999999999932,183,0.6289542972723737,111.34851966736471
2017-07-02,PILO'S MOTO PIZZA        SANDWICH     MA,6.42,7.0,0.5800000000000001,182,0.6396444729683815,111.9881641403331
2017-07-04,FELIPES TAQUERIA         CAMBRIDGE    MA,19.05,20.0,0.9499999999999993,180,1.046567184685502,113.0347313250186
2017-07-04,FELIPES TAQUERIA         CAMBRIDGE    MA,7.92,8.0,0.08000000000000007,180,0.08813197344720032,113.1228632984658
2017-07-05,UBER   US JUL05 M2XXX    HELP.UBER.COMCA,9.93,10.0,0.07000000000000028,179,0.07707401317702071,113.19993731164283
2017-07-05,DOWNTOWN WINE & SPIRITS  SOMERVILLE   MA,25.98,26.0,0.019999999999999574,179,0.02202114662200536,113.22195845826484
2017-07-07,#07563 STAR MARKET       CAMBRIDGE    MA,30.82,31.0,0.17999999999999972,177,0.19797725023489776,113.41993570849974
2017-07-08,UBER   US JUL08 7WE3Y    HELP.UBER.COMCA,6.64,7.0,0.3600000000000003,176,0.3957416029365201,113.81567731143626
2017-07-08,THE BURREN               SOMERVILLE   MA,24.0,24.0,0.0,176,0.0,113.81567731143626
2017-07-08,MBTA ALEWIFE             CAMBRIDGE    MA,9.0,9.0,0.0,176,0.0,113.81567731143626
2017-07-09,LULULEMON ECOM EGFTCRD   877-850-1977 ME,50.0,50.0,0.0,175,0.0,113.81567731143626
2017-07-10,#07563 STAR MARKET       CAMBRIDGE    MA,10.09,11.0,0.9100000000000001,174,0.9992713822551372,114.81494869369139
2017-07-14,CVS/PHARMACY #00260      BOSTON       MA,1.59,2.0,0.4099999999999999,170,0.44925364996055867,115.26420234365195
2017-07-15,Spotify USA              646-8375380  NY,4.99,5.0,0.009999999999999787,169,0.010951514498634083,115.27515385815057
2017-07-15,THE BURREN               SOMERVILLE   MA,53.0,53.0,0.0,169,0.0,115.27515385815057
2017-07-21,DOWNTOWN WINE & SPIRITS  SOMERVILLE   MA,7.99,8.0,0.009999999999999787,163,0.01091623137517002,115.28607008952575
2017-07-21,TENOCH MEXICAN TAQUERIA  SOMERVILLE   MA,7.49,8.0,0.5099999999999998,163,0.5567278001336827,115.84279788965944
2017-07-26,UBER   US JUL26 Y6M4T    HELP.UBER.COMCA,13.41,14.0,0.5899999999999999,158,0.6423280216915516,116.48512591135099
2017-07-26,TASTY BURGER             BOSTON       MA,9.63,10.0,0.3699999999999992,158,0.40281587800995533,116.88794178936095
2017-07-27,WALGREENS #1863          LEXINGTON    MA,3.5,4.0,0.5,157,0.5440530962686099,117.43199488562956
2017-07-27,LEXINGTON EYE ASSOCIAT   LEXINGTON    MA,10.0,10.0,0.0,157,0.0,117.43199488562956
2017-07-29,YARD HOUSE 83300083360   BOSTON       MA,59.81,60.0,0.18999999999999773,155,0.20651791548550255,117.63851280111507
2017-07-30,UBER TECHNOLOGIES INC    866-576-1039 CA,6.77,7.0,0.23000000000000043,154,0.24986095341292075,117.88837375452799
2017-08-02,UBER   US AUG02 2AWLX    HELP.UBER.COMCA,10.44,11.0,0.5600000000000005,151,0.6073763238486258,118.49575007837662
2017-08-03,MBTA PORTER SQ           CAMBRIDGE    MA,9.0,9.0,0.0,150,0.0,118.49575007837662
2017-08-03,TONY C'S SPORTS BAR      SOMERVILLE   MA,33.89,34.0,0.10999999999999943,150,0.11924191491265788,118.61499199328928
2017-08-03,BAR HARBOR VILLAGER MOTEL207-2883211  ME,227.81,228.0,0.18999999999999773,150,0.20596330757640766,118.82095530086569
2017-08-04,ARLINGTON LIQUORS        ARLINGTON    MA,5.5,6.0,0.5,149,0.5417172759262894,119.36267257679198
2017-08-04,DOWNTOWN WINE & SPIRITS  SOMERVILLE   MA,49.98,50.0,0.020000000000003126,149,0.021668691037054964,119.38434126782903
2017-08-04,UBER   US AUG04 YK3DM    HELP.UBER.COMCA,5.8,6.0,0.20000000000000018,149,0.21668691037051593,119.60102817819954
2017-08-04,UBER   US AUG04 N3BOX    HELP.UBER.COMCA,11.51,12.0,0.4900000000000002,149,0.5308829304077638,120.13191110860731
2017-08-04,ANNA'S TAQUERIA          SOMERVILLE   MA,9.31,10.0,0.6899999999999995,149,0.7475698407782788,120.8794809493856
2017-08-05,UBER   US AUG05 UYSZX    HELP.UBER.COMCA,3.76,4.0,0.2400000000000002,148,0.2598844821118973,121.1393654314975
2017-08-05,UBER   TRIP OJVUZ        HELP.UBER.COMCA,4.27,5.0,0.7300000000000004,148,0.7904819664236874,121.92984739792118
2017-08-06,UBER   TRIP URGOI        HELP.UBER.COMCA,45.96,46.0,0.03999999999999915,147,0.0432907911587738,121.97313818907995
2017-08-06,UBER   TRIP B4W4K        HELP.UBER.COMCA,21.76,22.0,0.23999999999999844,147,0.25974474695264665,122.2328829360326
2017-08-15,Spotify USA              646-8375380  NY,4.99,5.0,0.009999999999999787,138,0.010770437777652256,122.24365337381025
2017-08-15,THE ICE CREAM SHOP       GIRDWOOD     AK,8.0,8.0,0.0,138,0.0,122.24365337381025
2017-08-20,STAUBUCKS ANC 30021513   ANCHORAGE    AK,5.45,6.0,0.5499999999999998,133,0.5907832455764873,122.83443661938674
2017-08-21,MA MAGOOS                CAMBRIDGE    MA,10.43,11.0,0.5700000000000003,132,0.6119370682494436,123.44637368763618
2017-08-24,E-ZPass MA               877-6277745  MA,20.0,20.0,0.0,129,0.0,123.44637368763618
2017-08-26,BIG APPLE #2032          WEST GARDINERME,19.08,20.0,0.9200000000000017,127,0.9850354444208533,124.43140913205704
2017-08-26,TRENTON BRIDGE LOBSTER   TRENTON      ME,38.72,39.0,0.28000000000000114,127,0.2997933961280865,124.73120252818512
2017-08-27,CHINA JOY                BAR HARBOR   ME,11.29,12.0,0.7100000000000009,126,0.759781656774501,125.49098418495963
2017-08-27,WEST STREET CAFE         BAR HARBOR   ME,55.44,56.0,0.5600000000000023,126,0.5992644053432702,126.0902485903029
2017-08-28,MOUNT DESERT ISLAND ICE  BAR HARBOR   ME,4.27,5.0,0.7300000000000004,125,0.7807639285598568,126.87101251886276
2017-08-28,Harbor Wear              Bar Harbor   ME,15.83,16.0,0.16999999999999993,125,0.18182173678791166,127.05283425565067
2017-08-29,SHELL OIL 12583496000    ELLSWORTH    ME,16.0,16.0,0.0,124,0.0,127.05283425565067
2017-08-29,BAR HARBOR VILLAGER MOTEL207-2883211  ME,433.82,434.0,0.18000000000000682,124,0.19241362010861382,127.24524787575928
2017-08-31,CVS/PHARMACY #00130      ARLINGTON    MA,6.36,7.0,0.6399999999999997,122,0.6834018173436295,127.92864969310291
2017-09-04,FOUNDRY ON ELM           SOMERVILLE   MA,7.92,8.0,0.08000000000000007,118,0.08524164893059989,128.0138913420335
2017-09-06,SOCIAL BOSTON SPORTS     888-7272005  MA,86.96,87.0,0.04000000000000625,116,0.04257500390280708,128.05646634593631
2017-09-08,DOWNTOWN WINE & SPIRITS  SOMERVILLE   MA,6.99,7.0,0.009999999999999787,114,0.010632308150204842,128.06709865408652
2017-09-08,UBER   TRIP YQF4A        HELP.UBER.COMCA,5.7,6.0,0.2999999999999998,114,0.31896924450615183,128.38606789859267
2017-09-09,UBER TECHNOLOGIES INC    866-576-1039 CA,6.05,7.0,0.9500000000000002,113,1.0095261783918619,129.39559407698454
2017-09-09,UBER TECHNOLOGIES INC    866-576-1039 CA,6.79,7.0,0.20999999999999996,113,0.22315841838135883,129.6187524953659
2017-09-09,UBER TECHNOLOGIES INC    866-576-1039 CA,6.23,7.0,0.7699999999999996,113,0.8182475340649821,130.4370000294309
2017-09-09,CITY OF SOMERVILLE PARKINSOMERVILLE   MA,1.0,1.0,0.0,113,0.0,130.4370000294309
2017-09-11,601 EDGEWATER CAFE       WAKEFIELD    MA,5.62,6.0,0.3799999999999999,111,0.40337634500717534,130.84037637443808
2017-09-15,Spotify USA              646-8375380  NY,4.99,5.0,0.009999999999999787,107,0.010592355051600135,130.8509687294897
2017-09-15,ARLINGTON LIQUORS        ARLINGTON    MA,21.0,21.0,0.0,107,0.0,130.8509687294897
2017-09-15,UBER   TRIP XZ6H5        HELP.UBER.COMCA,8.7,9.0,0.3000000000000007,107,0.3177706515480116,131.1687393810377
2017-09-15,Grainne O'Malley's TavernBrookline    MA,16.5,17.0,0.5,107,0.5296177525800181,131.69835713361772
2017-09-16,CHIPOTLE 1059            BRIGHTON     MA,7.28,8.0,0.7199999999999998,106,0.7622395009158976,132.46059663453363
2017-09-16,LYFT   *RIDE SAT 12PM    LYFT.COM     CA,3.93,4.0,0.06999999999999984,106,0.07410661814460102,132.53470325267824
2017-09-16,UNIVERSITY WINE SHOP INC CAMBRIDGE    MA,24.0,24.0,0.0,106,0.0,132.53470325267824
2017-09-16,"STUBHUB, INC.            866-788-2482 CA",74.9,75.0,0.09999999999999432,106,0.10586659734942425,132.64056985002767
2017-09-16,UBER   TRIP CCLXK        HELP.UBER.COMCA,11.29,12.0,0.7100000000000009,106,0.7516528411809558,133.39222269120862
2017-09-16,UBER   TRIP QLHEA        HELP.UBER.COMCA,3.46,4.0,0.54,106,0.5716796256869235,133.96390231689554
2017-09-17,UBER   US SEP16 NZGA7    HELP.UBER.COMCA,34.51,35.0,0.490000000000002,105,0.5184674065471417,134.48236972344267
2017-09-17,UBER   TRIP RCLID        HELP.UBER.COMCA,10.79,11.0,0.21000000000000085,105,0.2222003170916322,134.7045700405343
2017-09-17,LYFT   *RIDE SAT 9PM     LYFT.COM     CA,7.16,8.0,0.8399999999999999,105,0.8888012683665251,135.59337130890083
2017-09-23,UBER   US SEP23 6MVLC    HELP.UBER.COMCA,6.0,6.0,0.0,99,0.0,135.59337130890083
2017-09-24,UBER   TRIP LVMNX        HELP.UBER.COMCA,5.48,6.0,0.5199999999999996,98,0.5481427798673907,136.14151408876822
2017-09-24,UBER   US SEP24 Q4XDT    HELP.UBER.COMCA,6.35,7.0,0.6500000000000004,98,0.6851784748342393,136.82669256360245
2017-09-25,SOMERVILLEMA PARKTICKET  617-2392365  MA,50.0,50.0,0.0,97,0.0,136.82669256360245
2017-09-25,SANDBOXX                 WWW.SANDBOXX.VA,3.0,3.0,0.0,97,0.0,136.82669256360245
2017-09-28,KOHL'S #0540             WOBURN       MA,32.93,33.0,0.07000000000000028,94,0.07362988025189345,136.90032244385435
2017-09-30,SOULCYCLE-ONLINE         NEW YORK     NY,30.0,30.0,0.0,92,0.0,136.90032244385435
2017-09-30,SOULCYCLE-ONLINE         NEW YORK     NY,20.0,20.0,0.0,92,0.0,136.90032244385435
2017-10-03,SOULCYCLE-ONLINE         212-787-7685 NY,60.0,60.0,0.0,89,0.0,136.90032244385435
2017-10-03,FRG*MLBSHOP.COM          888-652-7467 FL,5.98,6.0,0.019999999999999574,89,0.020980613075878965,136.92130305693024
2017-10-03,SHELL OIL 57544921406    WAKEFIELD    MA,22.26,23.0,0.7399999999999984,89,0.7762826838075366,137.69758574073776
2017-10-04,FRG*MLBSHOP.COM          888-652-7467 FL,11.98,12.0,0.019999999999999574,88,0.020969332181823768,137.7185550729196
2017-10-05,UBER   TRIP ODM7Y        HELP.UBER.COMCA,9.32,10.0,0.6799999999999997,87,0.712573950012219,138.43112902293183
2017-10-06,TST* HARPOON             BOSTON       MA,10.0,10.0,0.0,86,0.0,138.43112902293183
2017-10-06,TST* HARPOON             BOSTON       MA,9.25,10.0,0.75,86,0.7855045720142683,139.2166335949461
2017-10-06,TST* HARPOON             BOSTON       MA,20.0,20.0,0.0,86,0.0,139.2166335949461
2017-10-06,CENTRAL ROCK GYM CAMBRIDGCAMBRIDGE    MA,23.0,23.0,0.0,86,0.0,139.2166335949461
2017-10-07,UBER   TRIP ODM7Y        800-592-8996 CA,9.32,10.0,0.6799999999999997,85,0.7118078799133493,139.92844147485945
2017-10-07,CITYSIDE BAR & GRILL     BRIGHTON     MA,57.6,58.0,0.3999999999999986,85,0.41871051759608646,140.34715199245554
2017-10-07,MBTA PORTER SQ           CAMBRIDGE    MA,9.0,9.0,0.0,85,0.0,140.34715199245554
2017-10-08,SOULCYCLE-ONLINE         212-787-7685 NY,3.0,3.0,0.0,84,0.0,140.34715199245554
2017-10-08,UBER TECHNOLOGIES INC    866-576-1039 CA,14.13,15.0,0.8699999999999992,84,0.9102057114316792,141.2573577038872
2017-10-08,UBER   US OCT08 OOVNH    HELP.UBER.COMCA,13.39,14.0,0.6099999999999994,84,0.6381902114635911,141.8955479153508
2017-10-13,SQ *ROXY'S GOURMET       LYNNFIELD    MA,8.51,9.0,0.4900000000000002,79,0.5112678789847804,142.40681579433556
2017-10-13,SHELL OIL 57544921406    WAKEFIELD    MA,13.81,14.0,0.1899999999999995,79,0.19824672858593465,142.6050625229215
2017-10-14,DOWNTOWN WINE & SPIRITS  SOMERVILLE   MA,24.99,25.0,0.010000000000001563,78,0.010428428153985259,142.61549095107546
2017-10-14,UBER   TRIP HEWRA        HELP.UBER.COMCA,6.4,7.0,0.5999999999999996,78,0.6257056892390174,143.24119664031448
2017-10-15,UBER TECHNOLOGIES INC    866-576-1039 CA,6.93,7.0,0.07000000000000028,77,0.07295974684486375,143.31415638715936
2017-10-15,Spotify USA              646-8375380  NY,4.99,5.0,0.009999999999999787,77,0.010422820977837415,143.3245792081372
2017-10-15,TST* MIDDLESEX LOUNGE    CAMBRIDGE    MA,29.0,29.0,0.0,77,0.0,143.3245792081372
2017-10-15,UBER   US OCT15 7J6ZK    HELP.UBER.COMCA,6.05,7.0,0.9500000000000002,77,0.9901679928945757,144.3147472010318
2017-10-16,WALGREENS #1864          ARLINGTON    MA,3.18,4.0,0.8199999999999998,76,0.8542117789585985,145.16895897999038
2017-10-20,LANDS END                800-332-4700 WI,38.97,39.0,0.030000000000001137,72,0.031184490863549127,145.20014347085393
2017-10-21,FELIPES TAQUERIA         CAMBRIDGE    MA,6.31,7.0,0.6900000000000004,71,0.716857641189876,145.9170011120438
2017-10-21,CAFFE NERO 1012 ARLINGTONARLINGTON    MA,2.25,3.0,0.75,71,0.7791930882498649,146.69619420029366
2017-10-21,UBER   TRIP U3IYS        HELP.UBER.COMCA,16.0,16.0,0.0,71,0.0,146.69619420029366
2017-10-22,TST* MIRACLE OF SCIENCE BCAMBRIDGE    MA,14.0,14.0,0.0,70,0.0,146.69619420029366
2017-10-27,UBER   US OCT27 6AOTY    HELP.UBER.COMCA,14.71,15.0,0.28999999999999915,65,0.3003173172825367,146.9965115175762
2017-10-27,AGOROS BOSTON            BRIGHTON     MA,7.0,7.0,0.0,65,0.0,146.9965115175762
2017-10-27,AGOROS BOSTON            BRIGHTON     MA,12.0,12.0,0.0,65,0.0,146.9965115175762
2017-10-28,UBER   US OCT28 EIYJK    HELP.UBER.COMCA,6.12,7.0,0.8799999999999999,64,0.9108177278221558,147.90732924539836
2017-10-28,DOWNTOWN WINE & SPIRITS  SOMERVILLE   MA,6.08,7.0,0.9199999999999999,64,0.9522185336322538,148.8595477790306
2017-10-28,ANNA'S TAQUERIA          SOMERVILLE   MA,8.77,9.0,0.23000000000000043,64,0.2380546334080639,149.09760241243868
2017-10-29,UBER   US OCT29 XXN5O    HELP.UBER.COMCA,4.29,5.0,0.71,63,0.7344691799591697,149.83207159239785
2017-10-30,"STUBHUB, INC.            866-788-2482 CA",19.88,20.0,0.120000000000001,62,0.12406889057571514,149.95614048297358
2017-10-31,DNCSS TD GARDEN CONCES   BOSTON       MA,19.75,20.0,0.25,61,0.2583378770621216,150.2144783600357
2017-11-04,GAP OUTLET US 4236       EVERETT      MA,29.99,30.0,0.010000000000001563,57,0.010311308428229847,150.22478966846396
2017-11-07,SHELL OIL 57544627607    ARLINGTON    MA,21.82,22.0,0.17999999999999972,54,0.18530432569220112,150.41009399415617
2017-11-08,SOULCYCLE-ONLINE         212-787-7685 NY,60.0,60.0,0.0,53,0.0,150.41009399415617
2017-11-09,PASSPORT PARKING         passportinc  NC,3.35,4.0,0.6499999999999999,52,0.6684351184795154,151.0785291126357
2017-11-11,UBER TECHNOLOGIES INC    866-576-1039 CA,6.86,7.0,0.13999999999999968,50,0.14381586173529431,151.222344974371
2017-11-11,UBER   UJEXV             HELP.UBER.COMCA,34.52,35.0,0.4799999999999969,50,0.49308295452100703,151.715427928892
2017-11-11,#07563 STAR MARKET       CAMBRIDGE    MA,5.99,6.0,0.009999999999999787,50,0.010272561552520827,151.72570049044452
2017-11-11,MYSTIC WINE SHOPPE       ARLINGTON    MA,24.94,25.0,0.05999999999999872,50,0.06163536931512496,151.78733585975965
2017-11-11,AGOROS BOSTON            BRIGHTON     MA,14.0,14.0,0.0,50,0.0,151.78733585975965
2017-11-12,UBER EATS LKPR3 HELP.UBER800-5928996  CA,56.96,57.0,0.03999999999999915,49,0.041068152732046156,151.8284040124917
2017-11-12,VUE*GRAD MGMT TEST       800-511-3478 MN,250.0,250.0,0.0,49,0.0,151.8284040124917
2017-11-15,Spotify USA              646-8375380  NY,4.99,5.0,0.009999999999999787,46,0.010250485886989222,151.83865449837867
2017-11-15,YARD HOUSE 83400083485   LYNNFIELD    MA,8.99,9.0,0.009999999999999787,46,0.010250485886989222,151.84890498426566
2017-11-17,EATALY BOSTON RESTAURANT BOSTON       MA,98.46,99.0,0.5400000000000063,44,0.5529311559416815,152.40183614020734
2017-11-17,SOCIAL LEAGUES           303-859-4873 CO,108.98,109.0,0.01999999999999602,44,0.020478931701539447,152.42231507190888
2017-11-17,UBER   TRIP 3IL3Z        HELP.UBER.COMCA,5.09,6.0,0.9100000000000001,44,0.9317913924202303,153.3541064643291
2017-11-18,UBER   TRIP YVSO7        HELP.UBER.COMCA,8.3,9.0,0.6999999999999993,43,0.7163772193353541,154.07048368366446
2017-11-18,UBER   TIP YVSO7         HELP.UBER.COMCA,5.0,5.0,0.0,43,0.0,154.07048368366446
2017-11-18,TST* CAFE LUNA - EXPRESS CAMBRIDGE    MA,3.19,4.0,0.81,43,0.8289507823737678,154.89943446603823
2017-11-18,UBER   TRIP SGAWJ        HELP.UBER.COMCA,5.9,6.0,0.09999999999999964,43,0.1023396027621932,155.00177406880042
2017-11-18,UBER   TRIP UJZZ3        HELP.UBER.COMCA,17.34,18.0,0.6600000000000001,43,0.6754413782304777,155.6772154470309
2017-11-18,TOWN OF ARLINGTON PARKINGARLINGTON    MA,2.5,3.0,0.5,43,0.5116980138109678,156.18891346084186
2017-11-21,SHELL OIL 57544921406    WAKEFIELD    MA,28.89,29.0,0.10999999999999943,40,0.11239207438448079,156.30130553522633
2017-11-22,CHIPOTLE 1036            SOMERVILLE   MA,7.28,8.0,0.7199999999999998,39,0.7352616646490628,157.0365671998754
2017-11-24,STARBUCKS STORE 02900    PITTSBURGH   PA,3.69,4.0,0.31000000000000005,37,0.31623065709101117,157.35279785696642
2017-11-24,SOUTHERN TIER BREWING    PITTSBURGH   PA,42.92,43.0,0.0799999999999983,37,0.08160791150735597,157.43440576847377
2017-11-24,THE URBAN TAP            PITTSBURGH   PA,13.59,14.0,0.41000000000000014,37,0.41824054647520836,157.85264631494897
2017-11-29,SOCIAL LEAGUES           303-859-4873 CO,108.98,109.0,0.01999999999999602,32,0.02034718796543678,157.8729935029144
2017-11-30,NIKE.COM                 800-806-6453 OR,48.73,49.0,0.2700000000000031,31,0.27453934330938445,158.14753284622378
2017-12-01,CAFFE NERO 1012 ARLINGTONARLINGTON    MA,2.66,3.0,0.33999999999999986,30,0.3455303247750192,158.4930631709988
2017-12-02,TOWN OF ARLINGTON PARKINGARLINGTON    MA,2.25,3.0,0.75,29,0.7617894251556583,159.25485259615445
2017-12-02,LIQUOR WORLD             CAMBRIDGE    MA,13.0,13.0,0.0,29,0.0,159.25485259615445
2017-12-02,#07563 STAR MARKET       CAMBRIDGE    MA,10.55,11.0,0.4499999999999993,29,0.45707365509339426,159.71192625124783
2017-12-05,SHELL OIL 57544921406    WAKEFIELD    MA,25.34,26.0,0.6600000000000001,26,0.6692939306114687,160.3812201818593
2017-12-06,CAFFE NERO 1012 ARLINGTONARLINGTON    MA,2.35,3.0,0.6499999999999999,25,0.6587986988405594,161.04001888069988
2017-12-08,#07563 STAR MARKET       CAMBRIDGE    MA,23.58,24.0,0.4200000000000017,23,0.4252276696623765,161.46524655036225
2017-12-09,ADIDAS ONLINE STORE      971-234-4100 OR,44.1,45.0,0.8999999999999986,22,0.9107122124538082,162.37595876281605
2017-12-09,ANNA'S TAQUERIA          CAMBRIDGE    MA,8.77,9.0,0.23000000000000043,22,0.23273756540486287,162.60869632822093
2017-12-10,UBER   TRIP SMLWJ        HELP.UBER.COMCA,9.42,10.0,0.5800000000000001,21,0.5865878585061198,163.19528418672704
2017-12-11,601 EDGEWATER CAFE       WAKEFIELD    MA,9.2,10.0,0.8000000000000007,20,0.8086516701840967,164.00393585691114
2017-12-12,WWW.ASKNET-SHOPS.COM     877-873-1459 CA,49.99,50.0,0.00999999999999801,19,0.01010271091110807,164.01403856782224
2017-12-13,CVS/PHARMACY #00130      ARLINGTON    MA,20.0,20.0,0.0,18,0.0,164.01403856782224
2017-12-13,MASSACHUSETTS EYE        BOSTON       MA,15.0,15.0,0.0,18,0.0,164.01403856782224
2017-12-13,CAFFE NERO 1012 ARLINGTONARLINGTON    MA,1.93,2.0,0.07000000000000006,18,0.07068095207041009,164.08471951989264
2017-12-13,MBTA CHARLES MGH         BOSTON       MA,9.0,9.0,0.0,18,0.0,164.08471951989264
2017-12-14,TOWN OF ARLINGTON PARKINGARLINGTON    MA,2.0,2.0,0.0,17,0.0,164.08471951989264
2017-12-15,Spotify USA              646-8375380  NY,4.99,5.0,0.009999999999999787,16,0.010086423539947141,164.0948059434326
2017-12-15,SHELL OIL 57544921406    WAKEFIELD    MA,24.27,25.0,0.7300000000000004,16,0.7363089184161574,164.83111486184876
